Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
CD_PAYINGREPARATIONS;Paying reparations to $LIST$.;Payer des réparations ?$LIST$.;Reparationszahlungen an $LIST$.;;Estamos pagando reparaciones a: $LIST$.;;;;;;;;;
CD_RECEIVINGPARATIONS;Receiving reparation payments from $LIST$.;Toucher des réparations de $LIST$.;Reparationszahlungen von $LIST$.;;Estamos recibiendo reparaciones de: $LIST$.;;;;;;;;;
BUDGET_WARINDEMNITIES;Reparations: §Y$VAL$§W;Réparations : §Y$VAL$§W;Reparationszahlungen: §Y$VAL$§W;;Reparaciones: §Y$VAL$§W;;;;;;;;;
WARGOAL_PENALTY;Militancy effect if not achieved: §Y$MILITANCY$§W;Effet du militantisme si objectif non atteint : §Y$MILITANCY$§W;Militanzeffekt, wenn nicht ereicht: §Y$MILITANCY$§W;;Efecto sobre la militancia en caso de no conseguirse: §Y$MILITANCY$§W;;;;;;;;;
PO_PD_100;Sire, we have won a devastating victory and can dictate any sort of peace we would like;Sire, nous avons remport?une écrasante victoire et sommes en mesure d'imposer la paix selon nos conditions.;Sire, wir haben einen verheerenden Sieg errungen und können jede Art von Frieden diktieren.;;Excelencia, hemos obtenido una victoria aplastante y podemos dictar los términos de paz que queramos.;;;;;;;;;
REMOVE_PO_PD_70;You have won a devastating victory. You could demand several provinces, a large amount of ducats, or other conditions. ;Nous avons remport?une écrasante victoire. Vous pourriez exiger plusieurs provinces, un montant élev?en or et autres conditions. ;Sie haben einen verheerenden Sieg errungen. Sie könnten mehrere Provinzen verlangen, oder eine große Geldmenge, oder andere Bedingungen.;;Hemos obtenido una victoria aplastante. Podríamos exigir varias provincias, gran cantidad de ducados u otras condiciones. ;;;;;;;;;
REMOVE_PO_PD_40;You have won a total victory. A demand of a province would most likely be accepted.;Nous avons remport?une victoire totale. Vous devriez pouvoir obtenir une province.;Sie haben einen totalen Sieg davongetragen. Die Forderung nach einer Provinz würde höchst wahrscheinlich akzeptiert werden.;;Hemos obtenido una victoria total. Si exigimos una provincia, lo más probable es que acepten.;;;;;;;;;
REMOVE_PO_PD_10;You have won a victory. The enemy would most likely accept a white peace, or a minor settlement of ducats in exchange for peace.;Nous avons remport?une victoire. L'ennemi acceptera certainement une paix blanche ou une modeste somme en or en échange de la paix.;Sie haben einen Sieg errungen. Der Feind würde wahrscheinlich einen Weißen Frieden akzeptieren, oder eine Abmachung über Geld im Austausch gegen Frieden.;;Hemos obtenido la victoria. Es muy probable que el enemigo acepte una paz blanca o un intercambio de una pequeña cantidad de ducados a cambio de la paz.;;;;;;;;;
PO_PD_NEG_5;The war is still undecided.;L'issue de la guerre est toujours incertaine.;Der Krieg ist immer noch unentschieden.;;La guerra est?por decidirse.;;;;;;;;;
REMOVE_PO_PD_NEG_25;The enemy has won. You should offer them a minor sum of ducats or a province you can live without for peace.;L'ennemi a gagn? Pour faire la paix, vous devriez lui offrir une modeste somme en or ou une province dont vous pouvez vous passer.;Der Feind hat gewonnen. Sie sollten ihnen im Austausch gegen Frieden eine kleine Summe Geldes oder eine Provinz anbieten, auf die Sie verzichten können.;;El enemigo ha ganado. Si queremos la paz, debemos ofrecerles una pequeña cantidad de ducados o una provincia de la que podamos prescindir.;;;;;;;;;
REMOVE_PO_PD_NEG_60;The enemy has won a total victory. You should offer them at least two provinces and a large amount of ducats in return for a peace.;L'ennemi a remport?une victoire totale. Vous devriez lui offrir au moins deux provinces et une forte somme en or en échange de la paix.;Der Feind hat einen totalen Sieg errungen. Sie sollten ihnen mindestens zwei Provinzen und eine große Summe Geldes im Austausch gegen Frieden anbieten.;;El enemigo ha obtenido una victoria total. Para obtener la paz, debemos ofrecerle al menos dos provincias y gran cantidad de ducados.;;;;;;;;;
REMOVE_PO_PD_NEG_99;The enemy has won a devastating victory. You should offer them enough provinces to satisfy them, or this may turn out even worse.;L'ennemi a remport?une victoire écrasante. N'hésitez pas ?lui offrir suffisamment de provinces pour le satisfaire si vous ne voulez pas aggraver votre cas.;Der Feind hat einen verheerenden Sieg errungen. Sie sollten ihnen genügend Provinzen anbieten, um sie zufrieden zu stellen, oder das Ganze nimmt ein noch schlimmeres Ende.;;El enemigo ha obtenido una victoria devastadora. Si no les ofrecemos una cantidad suficiente de provincias para satisfacerlos, las cosas podrían empeorar aún más.;;;;;;;;;
PO_PD_NEG_100;We are utterly defeated, and the enemy can dictate any sort of peace he would like.;Nous avons ét?vaincus et l'ennemi peut nous imposer ses conditions de paix.;Wir sind am Boden zerstört, und der Feind kann alle Friedensbedingungen diktieren, die er will.;;Nuestra derrota es total y el enemigo puede dictar los términos que quiera.;;;;;;;;;
PO_WELEAD;We negotiate on behalf of our entire alliance;Nous négocions au nom de toute notre alliance;Wir verhandeln im Namen unseres gesamten Bündnisses;;Negociamos en nombre de nuestra alianza entera;;;;;;;;;
PO_WENOTLEAD;We are merely negotiating for ourselves;Nous négocions en notre seul nom;Wir verhandeln nur für uns selbst;;Solo negociamos en nuestro nombre;;;;;;;;;
PO_THEYLEAD;, and they are negotiating for their entire alliance.;, et ils négocient pour toute leur alliance;, und sie verhandeln im Namen ihres gesamten Bündnisses.;; y ellos negocian en nombre de su alianza.;;;;;;;;;
PO_THEYNOTLEAD;, and they are merely negotiating for themselves.;, et ils négocient en leur nom seul;, und sie verhandeln nur für sich selbst.;; y ellos solo negocian en su propio nombre.;;;;;;;;;
NOT_BROKEN;Their armies are not beaten yet though.;Mais leurs armées ne sont pas encore totalement vaincues.;Ihre Armeen sind aber noch nicht geschlagen.;;Sus ejércitos aún resisten.;;;;;;;;;
DEMAND_PEACE;Demand peace terms;Demandes de paix;Friedensverlangen;;Exigir términos paz;;;;;;;;;
OFFER_PEACE;Offer peace terms;Propositions de paix;Friedensangebot;;Ofrecer términos paz;;;;;;;;;
WARGOAL_DESC;Add war goal;Ajouter un objectif de guerre;Kriegsziel anfügen;;Añadir objetivo bélico;;;;;;;;;
WAR_SCORE;War score;Score de guerre;Kriegspunktzahl;;Puntuación de guerra;;;;;;;;;
CALCULATED_WARSCORE;Peaceoffer value: $VAL$;Valeur de l'offre de paix : $VAL$;Wert des Friedensangebots: $VAL$;;Valor de la oferta de paz: $VAL$;;;;;;;;;
VALID_WARTARGET;We are allowed to declare war against this nation.;Nous sommes autorisés ?déclarer la guerre ?cette nation.;Wir dürfen dieser Nation den Krieg erklären.;;Podemos declararle la guerra a este país.;;;;;;;;;
INVALID_WARTARGET_SHARED_WAR;We are fighting alongside this nation in another war.;Nous combattons aux côtés de cette nation dans une autre guerre.;Wir kämpfen an der Seite dieser Nation in einem anderen Krieg.;;Estamos luchando junto con este país en otra guerra.;;;;;;;;;
TOTAL_MILITARY_STRENGTH;Total Military Strength: §Y$VALUE$§W;Total (de la) des puissances militaires : §Y$VALUE$§W;Gesamte Militärstärke: §Y$VALUE$§W;;Fuerza militar total: §Y$VALUE$§W;;;;;;;;;
GUNBOAT_SETUP_DESC;$RECIPIENT$ will be forced to start paying back their loans with §Y$AMOUNT$§W amounts. Furthermore their taxes will be locked between §Y$LOW_TAX$§W and §Y$HIGH_TAX$§W.;$RECIPIENT$ devra commencer ?rembourser ses emprunts en versant des montants de §Y$AMOUNT$§W. De plus, ses taxes seront verrouillées entre §Y$LOW_TAX$§W et §Y$HIGH_TAX$§W.;$RECIPIENT$ wird gezwungen, ihre Anleihen von §Y$AMOUNT$§W zurückzuzahlen. Weiterhin werden ihre Steuern zwischen §Y$LOW_TAX$§W und §Y$HIGH_TAX$§W festgesetzt.;;$RECIPIENT$ se ver?en la obligación de pagar sus préstamos en plazos de §Y$AMOUNT$§b. Además, sus impuestos quedarán fijados entre §Y$LOW_TAX$§b y §Y$HIGH_TAX$§b.;;;;;;;;;
GUNBOAT_BUTTON;Gunboat Diplomacy;Diplomatie de la canonnière;Kanonenbootdiplomatie;;Diplomacia de cañoneras;;;;;;;;;
GUNBOAT_DESC;Use naval force to make them pay back their debt;Ayez recours ?la force navale pour les obliger ?rembourser leur dette.;Flottenmacht einsetzen, um sie zur Rückzahlung ihrer Schulden zu zwingen;;Usar la fuerza naval para obligarlos a pagar sus deudas.;;;;;;;;;
GUNBOATTITLE;Gunboat Diplomacy;Diplomatie de la canonnière;Kanonenbootdiplomatie;;La diplomacia de las cañoneras;;;;;;;;;
GUNBOAT_NONE_IN_PORT;No fleet positioned near their cores;Aucune flotte positionnée près de leurs territoires clés;Keine Flotte in Position nahe ihren Kernprovinzen;;No tenemos ninguna flota situada cerca de sus núcleos.;;;;;;;;;
GUNBOAT_NO_LOAN;They don't owe us any money;Ils ne nous doivent pas d'argent.;Sie schulden uns kein Geld;;No nos deben dinero.;;;;;;;;;
GUNBOAT_NOT_IN_DEFAULT;They have been meeting their payments to you;Ils vous règlent leurs échéances;Sie haben regelmäßig gezahlt;;Hasta ahora han cumplido con sus pagos para con nosotros.;;;;;;;;;
GUNBOAT_ALREADY_ACTIVE;They are already threatened by $COUNTRY$;Ils sont déj?sous la menace de $COUNTRY$.;Sie werden schon von $COUNTRY$ bedroht;;Ya les amenaza §COUNTRY?;;;;;;;;;
REMOVE_NO_CB_EFFECT;We lack proper justification for this: §R+$INFAMY$ infamy§W;Rien ne justifie ceci : §R+$INFAMY$ d'infamie§W;Wir haben keine echte Rechtfertigung hierfür: §R+$INFAMY$ infamy§W;;Nos falta la justificación para esto: §R+$INFAMY$ infamia§W;;;;;;;;;
PEACE_WILL_ACCEPT;They would accept this offer.;Ils accepteraient cette offre.;Sie würden dieses Angebot annehmen.;;Ellos aceptarían esta oferta.;;;;;;;;;
PEACE_WILL_NOT_ACCEPT;They would not accept this offer.;Ils n'accepteraient pas cette offre.;Sie würden dieses Angebot nicht annehmen.;;Ellos no aceptarían esta oferta.;;;;;;;;;
DIPLOMACY_THEY_BETTER_OPINION;We cannot target §Y$TARGET$§W with this action, since §Y$RECIPIENT$§W has a §Y$OPINION$§W opinion of them.\n;Nous ne pouvons pas viser §Y$TARGET$§W avec cette action, car l'opinion de §Y$RECIPIENT$§W a son égard est la suivante : §Y$OPINION$§W.\n;Wir können §Y$TARGET$§W nicht dieser Handlung aussetzen, da §Y$RECIPIENT$§W eine §Y$OPINION$§W Meinung von ihnen hat.\n;;;;;;;;;;;
DIPLOMACY_THEY_BETTER_OPINION2;They need to have at least equal opinion of us to be able to influence them. Their current opinion of us is §Y$OPINION$§W.;Ils doivent avoir au moins la même opinion de nous pour qu'il soit possible de les influencer.\nLeur opinion ?notre égard est : §Y$OPINION$§W.;Sie brauchen mindestens eine gleichwertige Meinung von uns, um sie beeinflussen zu können. Ihre momentante Meinung von uns ist §Y$OPINION$§W.;;;;;;;;;;;
CW_WARNALLIES;They are allied with $COUNTRY$.;Ils sont alliés avec $COUNTRY$.;Sie sind mit $COUNTRY$ verbündet.;;Se han aliado con $COUNTRY$.;;;;;;;;;
CW_WARNGUARANTEED;They are guaranteed by $COUNTRY$.;$COUNTRY$ se porte garant pour eux.;Sie haben eine Garantie von $COUNTRY$.;;Están garantizados por $COUNTRY$.;;;;;;;;;
CW_WARNWARN;We have been warned by $COUNTRY$, so they may intervene.;Nous avons ét?avertis par $COUNTRY$. Ils peuvent donc intervenir.;Wir wurden von $COUNTRY$ gewarnt, also können sie intervenieren.;;Hemos sido advertidos por $COUNTRY$ de que pueden intervenir.;;;;;;;;;
CW_WARNALLIES2;$ENEMY$ is allied with $COUNTRY$.;$ENEMY$ est alli?avec $COUNTRY$.;$ENEMY$ ist mit $COUNTRY$ verbündet.;;$ENEMY$ se ha aliado con $COUNTRY$.;;;;;;;;;
CW_WARNGUARANTEED2;$ENEMY$ is guaranteed by $COUNTRY$.;$COUNTRY$ se porte garant pour $ENEMY$.;$ENEMY$ ist besitzt eine Garantie von $COUNTRY$.;;$ENEMY$ est?garantizado por $COUNTRY$.;;;;;;;;;
CW_WARNWARN2;$FRIEND$ has been warned by $COUNTRY$, so they may intervene.;$FRIEND$ a ét?averti par $COUNTRY$. Ils peuvent donc intervenir.;$FRIEND$ wurde gewarnt von $COUNTRY$, also könnten sie intervenieren.;;$FRIEND$ ha sido advertido por $COUNTRY$ de que pueden intervenir.;;;;;;;;;
CW_WARNOVERLORD2;$ENEMY$ is a puppet of $COUNTRY$, who will protect them.;$ENEMY$ est une marionnette de $COUNTRY$, qui les protégera.;$ENEMY$ ist eine Marionette von $COUNTRY$, das sie schützen wird.;;$ENEMY$ es un títere de $COUNTRY$ que los proteger?;;;;;;;;;
PW_SEND;Send;Envoyer;Entsenden;;Enviar;;;;;;;;;
NEED;Need;Besoin;Benötigt;;Se necesita;;;;;;;;;
PW_I_DO;I do;Oui;Ja.;Tak;Yo s?S?;Rendben.;J?ano.;;;;;;;
PW_RUN_AWAY;Rather not;Non;Lieber nicht;Nie;Más bien no;Scappa!;Inkább nem!;Radìji ne;;;;;;
INDEPENDANT;Independent Nation;Nation indépendante;Unabhängiges Land;Niezale¿ne pañstwo;Nación independiente;Nazione indipendente;Független állam;Nezávisl?národ;;;;;;
VASSAL_SUBJECT;Puppet of $LORD$;Marionnette de $LORD$;Marionette von $LORD$;;Títere de $LORD$;;;;;;;;;
DIPRELCH_WAR;War;Guerre;Krieg;;Guerra;;;;;;;;;
DIPRELCH_NBOR_PEACE;Neighbours at Peace;Voisins en paix;Nachbarn im Frieden;;Vecinos en paz;;;;;;;;;
DIPRELCH_GUARANTEE;Guarantees;Garanties;Garantien;;Garantías;;;;;;;;;
DIPRELCH_TRADEAGREEMENT;Trade Agreement;Accord commercial;Handelsabkommen;;Acuerdo comercial;;;;;;;;;
DIPRELCH_HASACCESS;Military Access;Accès militaire;Durchmarscherlaubnis;;Derechos de tránsito;;;;;;;;;
ALLIANCE_THEY_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;
ALLIANCE_THEY_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;;;;;
ALLIANCE_THEY_ACCEPT_2;$MONARCHTITLE$, §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;Pañstwo §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;;;;;;
ALLIANCE_THEY_ACCEPT_3;accepted;a accept?akzeptierte;zgadza si?;ha aceptado;ha accettato;elfogadta;pøijal;;;;;;;
ALLIANCE_THEY_ACCEPT_4;our offer to enter into a;notre offre;unsere Einladung zu einem;wejœæ do;nuestra oferta de entrar en una;di entrare nella nostra;velünk kötend?naši na bídku na uzavøen?;;;;;;;
ALLIANCE_THEY_ACCEPT_5;Military Alliance;d'alliance militaire.;Militärbündnis;sojuszu wojskowego.;Alianza militar;alleanza militare.;katonai szövetséget.;vojensk?aliance;;;;;;
ALLIANCE_THEY_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;
ALLIANCE_THEY_ACCEPT_BTN1;Perfect!;Parfait !;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektn?;;;;;;
ALLIANCE_THEY_ACCEPT_BTN2;Perfect!;Parfait !;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektn?;;;;;;
ALLIANCE_THEY_ACCEPT_BTN3;Go to;Voir;Goto;Id?do;Ir all?Andare;Menj ide:;Pøejít na;;;;;;;
ALLIANCE_WE_ACCEPT_1;Alliance accepted!;Alliance acceptée !;Bündnis akzeptiert!;Propozycja sojuszu przyjêta!;¡alianza aceptada!;Alleanza accettata!;Szövetség elfogadva!;Aliance pøijata!;;;;;;
ALLIANCE_WE_ACCEPT_2;$MONARCHTITLE$, we;$MONARCHTITLE$, nous;Wir;*;$MONARCHTITLE$, nosotros;$MONARCHTITLE$, abbiamo;Vezérem,;$MONARCHTITLE$, my;;;;;;
ALLIANCE_WE_ACCEPT_3;agreed;avons accept?akzeptierten den;Zgodziliœmy si?;hemos accedido a;accettato;elfogadtuk;jsme pøijali;;;;;;;
ALLIANCE_WE_ACCEPT_4;to enter a;de former une;Beitritt zu einem;wejœæ;entrar en una;di stringere una;a katonai szövetségre;návrh na;;;;;;
ALLIANCE_WE_ACCEPT_5;Military Alliance with;alliance militaire avec;Militärbündnis mit;do sojuszu wojskowego z;alianza militar propuesta por;alleanza militare con:;tett javaslatot a következõvel:;vojenskou alianci s;;;;;;
ALLIANCE_WE_ACCEPT_6;§Y$ACTOR$§W;§Y$ACTOR$§W.;§Y$ACTOR$§W;§Y$ACTOR$§W.;§Y$ACTOR$§W;§Y$ACTOR$§W.;§Y$ACTOR$§W;§Y$ACTOR$§W;;;;;;
ALLIANCE_WE_ACCEPT_BTN1;Perfect!;Parfait !;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektn?;;;;;;
ALLIANCE_WE_ACCEPT_BTN2;Perfect!;Parfait !;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektn?;;;;;;
ALLIANCE_WE_ACCEPT_BTN3;Go to;Voir;Goto;Id?do;Ir all?Andare;Menj ide:;Pøejít na;;;;;;;
ALLIANCE_OTHER_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;;;;;
ALLIANCE_OTHER_ACCEPT_2;$MONARCHTITLE$, §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;Pañstwo §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;$MONARCHTITLE$, §Y$RECIPIENT$§W;;;;;;
ALLIANCE_OTHER_ACCEPT_3;entered a Military Alliance;a conclu une alliance militaire;schloss ein Militärbündnis;wchodzi w sojusz wojskowy;ha entrado en una alianza militar;ha stretto un'alleanza militare;katonai szövetségre lépett;vytvoøili vojenskou alianci;;;;;;
ALLIANCE_OTHER_ACCEPT_4;with their new ally;avec son nouvel alli?;mit ihrem neuen Verbündeten;z nowym sojusznikiem:;con sus nuevos aliados de;con il suo nuovo alleato;új szövetségesével, aki:;se svým novým spojencem;;;;;;
ALLIANCE_OTHER_ACCEPT_5;§Y$ACTOR$§W;§Y$ACTOR$§W.;§Y$ACTOR$§W;§Y$ACTOR$§W.;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;;;;;;
ALLIANCE_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;
ALLIANCE_OTHER_ACCEPT_LOG;§Y$ACTOR$§W entered a Military Alliance with §Y$RECIPIENT$§W;§Y$ACTOR$§W - §Y$RECIPIENT$§W : signature d'une alliance entre ces deux pays.;§Y$ACTOR$§W schloss ein Militärbündnis mit §Y$RECIPIENT$§W;§Y$ACTOR$§W wchodzi w sojusz wojskowy z pañstwem §Y$RECIPIENT$§W.;§Y$ACTOR$§W ha entrado en una alianza militar con §Y$RECIPIENT$§W;§Y$ACTOR$§W ha stretto un'alleanza militare con §Y$ACTOR$§W.;§Y$ACTOR$§W katonai szövetségre lépett §Y$RECIPIENT$§W nemzetével;§Y$ACTOR$§W vytvoøili vojenskou tradici s §Y$RECIPIENT$§W;;;;;;
ALLIANCE_OTHER_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
ALLIANCE_OTHER_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
ALLIANCE_OTHER_ACCEPT_BTN3;Go to;Voir;Goto;Id?do;Ir all?Andare;Menj ide:;Pøejít na;;;;;;;
ALLIANCE_THEY_DECLINE_HEADER;The Foreign Minister reports that;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa de que;;;;;;;;;
ALLIANCE_THEY_DECLINE_1;An ambassador from §Y$RECIPIENT$§W;Un ambassadeur de §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;Un embajador de §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;;;;;
ALLIANCE_THEY_DECLINE_2;$MONARCHTITLE$, we bring serious news:;$MONARCHTITLE$, les nouvelles sont mauvaises.;Wir haben ernste Nachrichten:;Mamy wa¿ne wiadomoœci dla twego dworu:;$MONARCHTITLE$, traemos malas noticias a vuestra corte:;$MONARCHTITLE$, portiamo cattive notizie alla tua corte:;Komoly hírem vannak az udvar számára:;$MONARCHTITLE$, pøin?íme ke dvoru závažn?zprávy:;;;;;;
ALLIANCE_THEY_DECLINE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;Pañstwo §Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;;;;;
ALLIANCE_THEY_DECLINE_4;rejected our;a rejet?notre;hat die;odrzuca nasz?ha rechazado nuestra;ha respinto la nostra;elutasította;odmítl n? návrh na;;;;;;;
ALLIANCE_THEY_DECLINE_5;Military Alliance;offre;Einladung in unser Bündnis;propozycj?wejœcia;propuesta de;proposta di alleanza;a katonai szövetség;vojenskou alianci;;;;;;
ALLIANCE_THEY_DECLINE_6;proposal.;d'alliance militaire.;abgelehnt.;do sojuszu wojskowego.;alianza militar.;militare.;ajánlatunkat.;.;;;;;;
ALLIANCE_THEY_DECLINE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
ALLIANCE_THEY_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
ALLIANCE_THEY_DECLINE_BTN3;Go to;Voir;Goto;Id?do;Ir all?Andare;Menj ide:;Pøejít na;;;;;;;
ALLIANCE_WE_DECLINE_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;
